serial_nbr,batchID
S006B019044,B019044
S001B048810,B048810
S002B035870,B035870
S003B003147,B003147
S007B011931,B011931
S008B033320,B033320
S008B006332,B006332
S001B017304,B017304
S004B047548,B047548
S007B032229,B032229
S003B001866,B001866
S001B014550,B014550
S002B033656,B033656
S005B041700,B041700
S005B006167,B006167
S007B038101,B038101
S009B000681,B000681
S002B049819,B049819
S004B012420,B012420
S001B041018,B041018
S007B044908,B044908
S007B004440,B004440
S000B016098,B016098
S007B008448,B008448
S003B009860,B009860
S005B002436,B002436
S008B021433,B021433
S008B005434,B005434
S009B044734,B044734
S003B031466,B031466
S004B012393,B012393
S009B035778,B035778
S001B041003,B041003
S009B026883,B026883
S001B049935,B049935
S001B029550,B029550
S008B002493,B002493
S009B031242,B031242
S004B012956,B012956
S004B044873,B044873
S006B002867,B002867
S002B023762,B023762
S005B041950,B041950
S000B041950,B041950
S004B011654,B011654
S006B024762,B024762
S002B041049,B041049
S005B040278,B040278
S004B028222,B028222
S009B015222,B015222
S009B037529,B037529
S004B009428,B009428
S003B004963,B004963
S006B024929,B024929
S000B048810,B048810
S005B035424,B035424
S007B047828,B047828
S007B019531,B019531
S001B036782,B036782
S007B028618,B028618
S006B032555,B032555
S008B030019,B030019
S000B002277,B002277
S006B009049,B009049
S000B040361,B040361
S007B045476,B045476
S003B035044,B035044
S001B011669,B011669
S000B026443,B026443
S009B013747,B013747
S004B026094,B026094
S006B036134,B036134
S000B004044,B004044
S001B019682,B019682
S002B035769,B035769
S006B018594,B018594
S005B045443,B045443
S004B023054,B023054
S002B030376,B030376
S007B034679,B034679
S001B034911,B034911
S008B001769,B001769
S001B040278,B040278
S004B021008,B021008
S002B043970,B043970
S007B032641,B032641
S000B037912,B037912
S005B023706,B023706
S005B016129,B016129
S001B005750,B005750
S002B020222,B020222
S002B034718,B034718
S000B025417,B025417
S004B014087,B014087
S008B002867,B002867
S008B012641,B012641
S004B024437,B024437
S008B039822,B039822
S004B002217,B002217
S008B021131,B021131
S004B028905,B028905
S006B017521,B017521
S001B033656,B033656
S009B048720,B048720
S002B007854,B007854
S002B002144,B002144
S006B015814,B015814
S008B022814,B022814
S001B036005,B036005
S004B018609,B018609
S002B023106,B023106
S008B034604,B034604
S003B019287,B019287
S004B002144,B002144
S007B016657,B016657
S001B012983,B012983
S009B028853,B028853
S005B022721,B022721
S009B032313,B032313
S004B004200,B004200
S005B018112,B018112
S001B013968,B013968
S008B003245,B003245
S001B013760,B013760
S005B024222,B024222
S004B039132,B039132
S008B014777,B014777
S002B005685,B005685
S009B043278,B043278
S000B031815,B031815
S002B003733,B003733
S006B012494,B012494
S003B015740,B015740
S005B033931,B033931
S004B040476,B040476
S006B022747,B022747
S004B040527,B040527
S001B034793,B034793
S005B003147,B003147
S005B039070,B039070
S009B005408,B005408
S006B045528,B045528
S007B013326,B013326
S007B033872,B033872
S007B044615,B044615
S009B025906,B025906
S004B049701,B049701
S009B048668,B048668
S009B033403,B033403
S000B040579,B040579
S007B047810,B047810
S007B033678,B033678
S009B041899,B041899
S004B024552,B024552
S005B022647,B022647
S003B006604,B006604
S002B017463,B017463
S000B036636,B036636
S006B009860,B009860
S003B049502,B049502
S007B035838,B035838
S000B016269,B016269
S007B027712,B027712
S008B022617,B022617
S009B022806,B022806
S005B028166,B028166
S002B040511,B040511
S001B045061,B045061
S004B001145,B001145
S004B028232,B028232
S009B013558,B013558
S009B031815,B031815
S009B022919,B022919
S005B028010,B028010
S000B036180,B036180
S006B041997,B041997
S006B044615,B044615
S001B022926,B022926
S005B014198,B014198
S008B008423,B008423
S000B040705,B040705
S007B002812,B002812
S007B007447,B007447
S002B038352,B038352
S000B018762,B018762
S006B037582,B037582
S004B045814,B045814
S004B001119,B001119
S006B006795,B006795
S006B009194,B009194
S001B013690,B013690
S003B049163,B049163
S002B022747,B022747
S005B031902,B031902
S003B013880,B013880
S004B049339,B049339
S004B046392,B046392
S007B040978,B040978
S005B027192,B027192
S001B028321,B028321
S008B001133,B001133
S007B040822,B040822
S000B029705,B029705
S007B037634,B037634
S001B002528,B002528
S002B047602,B047602
S007B024552,B024552
S005B043799,B043799
S007B003118,B003118
S000B041923,B041923
S001B000784,B000784
S005B041386,B041386
S004B011383,B011383
S000B022919,B022919
S001B049813,B049813
S000B034793,B034793
S004B029087,B029087
S005B033320,B033320
S009B019537,B019537
S000B032537,B032537
S007B022533,B022533
S007B041744,B041744
S007B020875,B020875
S003B016401,B016401
S004B039426,B039426
S000B035861,B035861
S005B018156,B018156
S000B036947,B036947
S007B024748,B024748
S004B007854,B007854
S009B011295,B011295
S000B025615,B025615
S003B016746,B016746
S003B045391,B045391
S000B003406,B003406
S009B017668,B017668
S007B003887,B003887
S002B013211,B013211
S000B049783,B049783
S009B047580,B047580
S003B036307,B036307
S000B036826,B036826
S001B023984,B023984
S003B044008,B044008
S002B036726,B036726
S001B035267,B035267
S009B029057,B029057
S007B031918,B031918
S002B028017,B028017
S005B043278,B043278
S002B032287,B032287
S001B038101,B038101
S002B034082,B034082
S009B048297,B048297
S009B026860,B026860
S000B035571,B035571
S005B036180,B036180
S007B031584,B031584
S006B004200,B004200
S009B040177,B040177
S008B023724,B023724
S007B008705,B008705
S000B030045,B030045
S009B042039,B042039
S002B044735,B044735
S002B018695,B018695
S003B023283,B023283
S002B048581,B048581
S002B040098,B040098
S000B036460,B036460
S004B022721,B022721
S008B041172,B041172
S008B009194,B009194
S002B007097,B007097
S007B019526,B019526
S003B007728,B007728
S007B025220,B025220
S004B037834,B037834
S009B048484,B048484
S003B024524,B024524
S007B049942,B049942
S003B046940,B046940
S003B019878,B019878
S000B008510,B008510
S000B033872,B033872
S001B025692,B025692
S001B004208,B004208
S009B018739,B018739
S004B045586,B045586
S002B024460,B024460
S008B001420,B001420
S009B026834,B026834
S006B047478,B047478
S009B014450,B014450
S004B022924,B022924
S007B008121,B008121
S000B009842,B009842
S002B039172,B039172
S006B035788,B035788
S009B033673,B033673
S006B023081,B023081
S000B037050,B037050
S006B045113,B045113
S000B011149,B011149
S003B050154,B050154
S008B001187,B001187
S001B022204,B022204
S002B027178,B027178
S009B033711,B033711
S009B040027,B040027
S001B012155,B012155
S008B037461,B037461
S000B029844,B029844
S003B040993,B040993
S000B022847,B022847
S006B007875,B007875
S000B026560,B026560
S003B020286,B020286
S008B004208,B004208
S006B018114,B018114
S005B000982,B000982
S006B008186,B008186
S001B043072,B043072
S003B010523,B010523
S008B035571,B035571
S003B013048,B013048
S001B038792,B038792
S000B024146,B024146
S007B005685,B005685
S008B020917,B020917
S005B044611,B044611
S005B020448,B020448
S001B018996,B018996
S000B011924,B011924
S000B047976,B047976
S003B039381,B039381
S002B035365,B035365
S004B036417,B036417
S009B039362,B039362
S008B002103,B002103
S000B028017,B028017
S007B050028,B050028
S007B023713,B023713
S004B039925,B039925
S000B010893,B010893
S007B009735,B009735
S001B039503,B039503
S000B044008,B044008
S008B026306,B026306
S001B001017,B001017
S001B026034,B026034
S008B007376,B007376
S004B003584,B003584
S007B001932,B001932
S005B043765,B043765
S008B050310,B050310
S009B000128,B000128
S008B011669,B011669
S002B023830,B023830
S009B030406,B030406
S005B045419,B045419
S009B050248,B050248
S001B006105,B006105
S004B010795,B010795
S007B034075,B034075
S001B021234,B021234
S003B016286,B016286
S004B001932,B001932
S006B035853,B035853
S005B026651,B026651
S002B036862,B036862
S005B007984,B007984
S004B013385,B013385
S006B038815,B038815
S003B044165,B044165
S008B024403,B024403
S004B032229,B032229
S002B023724,B023724
S007B003875,B003875
S000B003450,B003450
S000B030120,B030120
S008B024577,B024577
S009B048485,B048485
S009B031143,B031143
S008B019176,B019176
S003B007903,B007903
S005B005867,B005867
S005B004932,B004932
S004B016925,B016925
S003B023820,B023820
S005B015787,B015787
S006B000066,B000066
S007B032483,B032483
S001B019628,B019628
S002B016828,B016828
S005B015740,B015740
S005B008445,B008445
S001B014617,B014617
S009B018455,B018455
S006B014416,B014416
S000B040290,B040290
S004B020823,B020823
S002B032547,B032547
S009B043316,B043316
S007B010898,B010898
S009B005214,B005214
S001B038442,B038442
S004B009217,B009217
S008B036251,B036251
S001B031284,B031284
S000B003856,B003856
S001B005792,B005792
S002B024591,B024591
S003B001306,B001306
S006B043353,B043353
S009B007868,B007868
S008B002208,B002208
S000B020310,B020310
S000B043719,B043719
S002B016853,B016853
S003B013643,B013643
S006B007497,B007497
S002B028084,B028084
S009B036460,B036460
S006B016185,B016185
S009B048927,B048927
S003B010890,B010890
S006B010817,B010817
S008B044096,B044096
S008B026560,B026560
S009B017521,B017521
S009B018688,B018688
S006B027865,B027865
S002B011066,B011066
S007B008907,B008907
S002B022392,B022392
S003B025833,B025833
S002B000457,B000457
S004B018465,B018465
S006B009849,B009849
S001B042117,B042117
S003B014450,B014450
S005B021282,B021282
S008B031318,B031318
S000B003316,B003316
S002B009784,B009784
S009B042683,B042683
S003B014903,B014903
S004B028017,B028017
S006B025949,B025949
S003B039132,B039132
S008B019758,B019758
S009B015253,B015253
S005B014976,B014976
S006B036703,B036703
S007B028636,B028636
S004B012295,B012295
S008B008126,B008126
S006B024298,B024298
S005B050008,B050008
S001B040543,B040543
S003B000517,B000517
S007B038223,B038223
S005B028791,B028791
S003B035061,B035061
S000B026033,B026033
S000B000406,B000406
S004B017398,B017398
S006B031228,B031228
S005B043353,B043353
S005B038427,B038427
S004B009923,B009923
S001B036134,B036134
S006B017668,B017668
S000B011839,B011839
S000B031468,B031468
S009B001588,B001588
S001B045277,B045277
S006B031318,B031318
S004B034412,B034412
S007B041904,B041904
S003B050181,B050181
S001B020072,B020072
S008B021022,B021022
S003B032196,B032196
S008B002321,B002321
S007B008220,B008220
S003B013976,B013976
S004B035724,B035724
S001B002565,B002565
S001B003450,B003450
S001B049844,B049844
S002B044950,B044950
S008B033016,B033016
S008B007146,B007146
S008B036892,B036892
S002B044418,B044418
S005B006279,B006279
S004B039442,B039442
S004B038577,B038577
S005B024460,B024460
S000B031258,B031258
S002B028166,B028166
S003B011924,B011924
S000B029350,B029350
S004B017724,B017724
S002B037307,B037307
S005B032511,B032511
S004B038476,B038476
S008B045586,B045586
S001B026408,B026408
S001B011333,B011333
S008B022721,B022721
S008B012686,B012686
S004B047828,B047828
S005B022661,B022661
S005B043527,B043527
S006B033753,B033753
S004B014988,B014988
S009B005125,B005125
S002B028354,B028354
S005B022713,B022713
S003B048494,B048494
S008B037549,B037549
S002B002493,B002493
S000B034007,B034007
S000B004647,B004647
S008B033573,B033573
S008B011331,B011331
S008B038971,B038971
S007B000824,B000824
S003B026047,B026047
S002B024929,B024929
S003B033669,B033669
S001B022837,B022837
S006B041562,B041562
S009B004653,B004653
S000B000278,B000278
S000B019983,B019983
S006B035959,B035959
S001B028166,B028166
S003B024048,B024048
S003B038243,B038243
S008B006100,B006100
S002B045244,B045244
S008B029596,B029596
S001B046789,B046789
S009B011870,B011870
S003B008121,B008121
S003B037755,B037755
S006B005559,B005559
S003B002457,B002457
S004B038101,B038101
S000B033552,B033552
S002B020525,B020525
S004B007879,B007879
S000B022405,B022405
S007B041927,B041927
S003B035769,B035769
S001B014300,B014300
S004B034372,B034372
S001B031212,B031212
S005B033016,B033016
S007B049348,B049348
S002B014903,B014903
S006B013969,B013969
S001B031079,B031079
S002B013184,B013184
S006B038580,B038580
S006B013747,B013747
S002B007581,B007581
S002B008220,B008220
S004B040019,B040019
S008B021400,B021400
S001B044090,B044090
S004B006831,B006831
S003B029044,B029044
S002B035478,B035478
S009B031345,B031345
S009B039805,B039805
S001B032543,B032543
S004B000402,B000402
S001B036460,B036460
S002B023036,B023036
S004B001052,B001052
S002B016607,B016607
S006B003856,B003856
S007B038580,B038580
S000B021400,B021400
S006B001387,B001387
S000B023441,B023441
S008B040822,B040822
S007B019078,B019078
S007B040521,B040521
S001B021653,B021653
S005B036938,B036938
S000B042467,B042467
S006B048720,B048720
S002B032790,B032790
S006B003316,B003316
S009B010512,B010512
S006B024446,B024446
S008B030145,B030145
S009B027880,B027880
S007B020430,B020430
S002B001145,B001145
S009B012054,B012054
S004B036984,B036984
S000B007146,B007146
S004B006011,B006011
S006B026731,B026731
S009B037430,B037430
S002B007614,B007614
S008B027301,B027301
S008B050028,B050028
S002B034314,B034314
S009B016709,B016709
S004B043612,B043612
S000B043116,B043116
S005B018768,B018768
S004B045406,B045406
S008B012054,B012054
S008B003849,B003849
S008B040361,B040361
S002B002129,B002129
S008B044615,B044615
S008B033673,B033673
S009B011626,B011626
S000B008207,B008207
S009B031192,B031192
S002B024187,B024187
S001B015118,B015118
S005B034514,B034514
S001B015362,B015362
S009B001550,B001550
S004B031846,B031846
S009B004831,B004831
S000B032317,B032317
S009B044096,B044096
S007B014437,B014437
S002B036892,B036892
S009B018658,B018658
S005B021022,B021022
S002B014586,B014586
S001B046759,B046759
S005B006641,B006641
S009B026744,B026744
S009B035757,B035757
S001B030796,B030796
S005B020787,B020787
S002B044750,B044750
S004B021839,B021839
S003B012641,B012641
S006B033785,B033785
S005B029348,B029348
S001B037265,B037265
S007B023666,B023666
S007B024236,B024236
S007B045190,B045190
S000B002208,B002208
S000B020940,B020940
S008B012063,B012063
S004B007447,B007447
S005B032230,B032230
S006B014976,B014976
S009B017080,B017080
S005B041166,B041166
S004B024990,B024990
S007B028905,B028905
S004B038408,B038408
S007B038754,B038754
S002B025269,B025269
S004B041988,B041988
S008B036417,B036417
S002B007307,B007307
S008B047139,B047139
S003B035378,B035378
S009B034118,B034118
S008B012420,B012420
S004B011840,B011840
S001B006379,B006379
S001B040857,B040857
S005B014751,B014751
S002B030676,B030676
S008B006790,B006790
S005B030427,B030427
S002B006641,B006641
S005B011310,B011310
S001B024990,B024990
S004B015746,B015746
S000B020059,B020059
S008B009388,B009388
S001B013371,B013371
S002B039764,B039764
S000B016559,B016559
S004B000009,B000009
S004B031221,B031221
S009B030227,B030227
S008B023080,B023080
S001B012120,B012120
S001B025920,B025920
S001B006609,B006609
S006B001543,B001543
S009B035571,B035571
S005B017191,B017191
S007B037993,B037993
S004B030715,B030715
S003B016693,B016693
S004B045528,B045528
S004B042727,B042727
S007B020940,B020940
S002B023148,B023148
S008B038101,B038101
S002B015554,B015554
S005B019164,B019164
S009B031918,B031918
S009B004713,B004713
S001B046221,B046221
S008B011916,B011916
S005B047827,B047827
S009B001017,B001017
S006B012545,B012545
S002B026185,B026185
S007B007030,B007030
S009B015206,B015206
S007B026883,B026883
S006B044454,B044454
S006B005017,B005017
S007B035525,B035525
S004B023472,B023472
S005B031799,B031799
S003B030123,B030123
S008B013944,B013944
S005B025929,B025929
S008B031622,B031622
S006B004874,B004874
S004B004831,B004831
S007B042257,B042257
S003B037447,B037447
S002B014568,B014568
S000B042030,B042030
S002B048438,B048438
S008B044064,B044064
S008B003362,B003362
S008B005540,B005540
S003B005639,B005639
S007B001122,B001122
S007B028759,B028759
S003B030772,B030772
S008B050061,B050061
S007B047827,B047827
S008B046622,B046622
S005B025401,B025401
S008B020831,B020831
S005B004708,B004708
S005B027330,B027330
S005B009738,B009738
S006B017285,B017285
S009B006100,B006100
S006B029407,B029407
S003B009107,B009107
S005B021689,B021689
S002B050061,B050061
S007B049378,B049378
S008B016269,B016269
S009B011988,B011988
S003B027807,B027807
S008B031242,B031242
S004B038803,B038803
S005B016559,B016559
S007B034911,B034911
S000B031340,B031340
S005B026926,B026926
S006B020875,B020875
S005B036269,B036269
S002B046491,B046491
S004B041754,B041754
S007B044950,B044950
S000B007282,B007282
S008B004330,B004330
S000B010898,B010898
S008B024995,B024995
S009B000005,B000005
S007B022617,B022617
S001B014087,B014087
S002B018465,B018465
S000B014198,B014198
S009B005750,B005750
S004B045114,B045114
S005B005147,B005147
S005B004785,B004785
S003B016912,B016912
S001B000448,B000448
S008B025182,B025182
S003B017976,B017976
S009B015244,B015244
S005B031751,B031751
S002B049502,B049502
S009B020662,B020662
S004B019078,B019078
S005B023423,B023423
S006B038223,B038223
S000B008705,B008705
S000B030511,B030511
S006B040221,B040221
S000B033456,B033456
S007B029057,B029057
S000B045638,B045638
S006B035395,B035395
S009B010706,B010706
S002B001608,B001608
S007B034108,B034108
S003B031505,B031505
S005B011156,B011156
S006B034108,B034108
S003B038101,B038101
S002B045419,B045419
S001B045468,B045468
S008B015969,B015969
S001B020059,B020059
S004B037508,B037508
S008B007728,B007728
S000B042079,B042079
S006B036367,B036367
S002B032555,B032555
S006B039925,B039925
S004B002330,B002330
S001B041721,B041721
S008B030769,B030769
S005B043232,B043232
S000B044155,B044155
S008B043612,B043612
S003B021025,B021025
S002B014674,B014674
S007B012397,B012397
S003B042483,B042483
S006B029161,B029161
S000B018188,B018188
S009B038260,B038260
S005B048617,B048617
S003B036916,B036916
S000B031284,B031284
S008B012212,B012212
S000B032790,B032790
S005B002541,B002541
S005B000764,B000764
S004B005434,B005434
S005B021241,B021241
S009B033959,B033959
S001B006214,B006214
S009B031866,B031866
S006B011653,B011653
